year,pop,income,toronto_initial,ward_initial,toronto_sales,ward_sales,toronto_disposal,ward-disposal,ward_totalcars,ev_percentage,ward_evpop,EV_Load,AREA_LONG_
2013,0.022,0.018,1113000,21874,78669,1546,38311,753,22668,0.0003,7,18.5,1
2013,0.021,0.019,1113000,22245,78669,1572,38311,766,23051,0.0003,7,18.5,2
2013,0.02,0.025,1113000,25216,78669,1782,38311,868,26131,0.0003,8,21.15,3
2013,0.021,0.028,1113000,27390,78669,1936,38311,943,28384,0.0003,9,23.79,4
2013,0.025,0.03,1113000,30189,78669,2134,38311,1039,31283,0.0003,9,23.79,5
2013,0.023,0.021,1113000,24752,78669,1750,38311,852,25650,0.0003,8,21.15,6
2013,0.019,0.017,1113000,19696,78669,1392,38311,678,20411,0.0003,6,15.86,7
2013,0.018,0.014,1113000,17823,78669,1260,38311,614,18470,0.0003,6,15.86,8
2013,0.017,0.016,1113000,18532,78669,1310,38311,638,19204,0.0003,6,15.86,9
2013,0.025,0.021,1113000,25431,78669,1798,38311,875,26353,0.0003,8,21.15,10
2013,0.023,0.016,1113000,22055,78669,1559,38311,759,22855,0.0003,7,18.5,11
2013,0.02,0.016,1113000,20067,78669,1418,38311,691,20795,0.0003,6,15.86,12
2013,0.02,0.028,1113000,26997,78669,1908,38311,929,27976,0.0003,8,21.15,13
2013,0.021,0.018,1113000,21660,78669,1531,38311,746,22446,0.0003,7,18.5,14
2013,0.023,0.019,1113000,23516,78669,1662,38311,809,24369,0.0003,7,18.5,15
2013,0.02,0.047,1113000,36869,78669,2606,38311,1269,38206,0.0003,11,29.08,16
2013,0.019,0.019,1113000,21320,78669,1507,38311,734,22094,0.0003,7,18.5,17
2013,0.018,0.018,1113000,19977,78669,1412,38311,688,20702,0.0003,6,15.86,18
2013,0.024,0.023,1113000,25878,78669,1829,38311,891,26816,0.0003,8,21.15,19
2013,0.033,0.022,1113000,30625,78669,2165,38311,1054,31736,0.0003,10,26.43,20
2013,0.019,0.031,1113000,27767,78669,1963,38311,956,28774,0.0003,9,23.79,21
2013,0.027,0.034,1113000,33890,78669,2395,38311,1167,35119,0.0003,11,29.08,22
2013,0.035,0.022,1113000,32111,78669,2270,38311,1105,33275,0.0003,10,26.43,23
2013,0.025,0.024,1113000,27453,78669,1940,38311,945,28448,0.0003,9,23.79,24
2013,0.022,0.054,1113000,42277,78669,2988,38311,1455,43810,0.0003,13,34.37,25
2013,0.023,0.024,1113000,25993,78669,1837,38311,895,26936,0.0003,8,21.15,26
2013,0.033,0.029,1113000,34816,78669,2461,38311,1198,36078,0.0003,11,29.08,27
2013,0.027,0.02,1113000,26047,78669,1841,38311,897,26992,0.0003,8,21.15,28
2013,0.017,0.023,1113000,22152,78669,1566,38311,762,22955,0.0003,7,18.5,29
2013,0.021,0.024,1113000,24695,78669,1746,38311,850,25591,0.0003,8,21.15,30
2013,0.02,0.019,1113000,21785,78669,1540,38311,750,22575,0.0003,7,18.5,31
2013,0.021,0.029,1113000,27945,78669,1975,38311,962,28958,0.0003,9,23.79,32
2013,0.022,0.019,1113000,22933,78669,1621,38311,789,23764,0.0003,7,18.5,33
2013,0.022,0.02,1113000,23388,78669,1653,38311,805,24236,0.0003,7,18.5,34
2013,0.023,0.016,1113000,21582,78669,1525,38311,743,22364,0.0003,7,18.5,35
2013,0.02,0.021,1113000,23185,78669,1639,38311,798,24026,0.0003,7,18.5,36
2013,0.024,0.018,1113000,23031,78669,1628,38311,793,23867,0.0003,7,18.5,37
2013,0.025,0.017,1113000,23493,78669,1661,38311,809,24345,0.0003,7,18.5,38
2013,0.021,0.019,1113000,22486,78669,1589,38311,774,23302,0.0003,7,18.5,39
2013,0.024,0.017,1113000,22679,78669,1603,38311,781,23502,0.0003,7,18.5,40
2013,0.026,0.02,1113000,25845,78669,1827,38311,890,26782,0.0003,8,21.15,41
2013,0.028,0.02,1113000,26530,78669,1875,38311,913,27493,0.0003,8,21.15,42
2013,0.02,0.018,1113000,21172,78669,1496,38311,729,21939,0.0003,7,18.5,43
2013,0.023,0.027,1113000,27631,78669,1953,38311,951,28633,0.0003,9,23.79,44
2014,0.022,0.018,1113000,21874,77218,1518,36402,715,22677,0.0005,10,26.43,1
2014,0.021,0.019,1113000,22245,77218,1543,36402,728,23060,0.0005,11,29.08,2
2014,0.02,0.025,1113000,25216,77218,1749,36402,825,26141,0.0005,12,31.72,3
2014,0.021,0.028,1113000,27390,77218,1900,36402,896,28395,0.0005,13,34.37,4
2014,0.025,0.03,1113000,30189,77218,2094,36402,987,31296,0.0005,14,37.01,5
2014,0.023,0.021,1113000,24752,77218,1717,36402,810,25660,0.0005,12,31.72,6
2014,0.019,0.017,1113000,19696,77218,1367,36402,644,20419,0.0005,9,23.79,7
2014,0.018,0.014,1113000,17823,77218,1237,36402,583,18477,0.0005,9,23.79,8
2014,0.017,0.016,1113000,18532,77218,1286,36402,606,19211,0.0005,9,23.79,9
2014,0.025,0.021,1113000,25431,77218,1764,36402,832,26363,0.0005,12,31.72,10
2014,0.023,0.016,1113000,22055,77218,1530,36402,721,22864,0.0005,11,29.08,11
2014,0.02,0.016,1113000,20067,77218,1392,36402,656,20803,0.0005,10,26.43,12
2014,0.02,0.028,1113000,26997,77218,1873,36402,883,27987,0.0005,13,34.37,13
2014,0.021,0.018,1113000,21660,77218,1503,36402,708,22455,0.0005,10,26.43,14
2014,0.023,0.019,1113000,23516,77218,1631,36402,769,24378,0.0005,11,29.08,15
2014,0.02,0.047,1113000,36869,77218,2558,36402,1206,38222,0.0005,18,47.58,16
2014,0.019,0.019,1113000,21320,77218,1479,36402,697,22102,0.0005,10,26.43,17
2014,0.018,0.018,1113000,19977,77218,1386,36402,653,20710,0.0005,10,26.43,18
2014,0.024,0.023,1113000,25878,77218,1795,36402,846,26827,0.0005,12,31.72,19
2014,0.033,0.022,1113000,30625,77218,2125,36402,1002,31748,0.0005,15,39.65,20
2014,0.019,0.031,1113000,27767,77218,1926,36402,908,28785,0.0005,13,34.37,21
2014,0.027,0.034,1113000,33890,77218,2351,36402,1108,35132,0.0005,16,42.3,22
2014,0.035,0.022,1113000,32111,77218,2228,36402,1050,33288,0.0005,15,39.65,23
2014,0.025,0.024,1113000,27453,77218,1905,36402,898,28460,0.0005,13,34.37,24
2014,0.022,0.054,1113000,42277,77218,2933,36402,1383,43828,0.0005,20,52.87,25
2014,0.023,0.024,1113000,25993,77218,1803,36402,850,26947,0.0005,12,31.72,26
2014,0.033,0.029,1113000,34816,77218,2415,36402,1139,36093,0.0005,17,44.94,27
2014,0.027,0.02,1113000,26047,77218,1807,36402,852,27002,0.0005,12,31.72,28
2014,0.017,0.023,1113000,22152,77218,1537,36402,725,22964,0.0005,11,29.08,29
2014,0.021,0.024,1113000,24695,77218,1713,36402,808,25601,0.0005,12,31.72,30
2014,0.02,0.019,1113000,21785,77218,1511,36402,712,22584,0.0005,10,26.43,31
2014,0.021,0.029,1113000,27945,77218,1939,36402,914,28970,0.0005,13,34.37,32
2014,0.022,0.019,1113000,22933,77218,1591,36402,750,23774,0.0005,11,29.08,33
2014,0.022,0.02,1113000,23388,77218,1623,36402,765,24246,0.0005,11,29.08,34
2014,0.023,0.016,1113000,21582,77218,1497,36402,706,22373,0.0005,10,26.43,35
2014,0.02,0.021,1113000,23185,77218,1609,36402,758,24035,0.0005,11,29.08,36
2014,0.024,0.018,1113000,23031,77218,1598,36402,753,23876,0.0005,11,29.08,37
2014,0.025,0.017,1113000,23493,77218,1630,36402,768,24354,0.0005,11,29.08,38
2014,0.021,0.019,1113000,22486,77218,1560,36402,735,23311,0.0005,11,29.08,39
2014,0.024,0.017,1113000,22679,77218,1573,36402,742,23511,0.0005,11,29.08,40
2014,0.026,0.02,1113000,25845,77218,1793,36402,845,26792,0.0005,12,31.72,41
2014,0.028,0.02,1113000,26530,77218,1841,36402,868,27503,0.0005,13,34.37,42
2014,0.02,0.018,1113000,21172,77218,1469,36402,692,21948,0.0005,10,26.43,43
2014,0.023,0.027,1113000,27631,77218,1917,36402,904,28644,0.0005,13,34.37,44
2015,0.022,0.018,1113000,21874,75830,1490,34589,680,22685,0.0007,16,42.3,1
2015,0.021,0.019,1113000,22245,75830,1516,34589,691,23069,0.0007,16,42.3,2
2015,0.02,0.025,1113000,25216,75830,1718,34589,784,26151,0.0007,19,50.23,3
2015,0.021,0.028,1113000,27390,75830,1866,34589,851,28405,0.0007,20,52.87,4
2015,0.025,0.03,1113000,30189,75830,2057,34589,938,31307,0.0007,22,58.16,5
2015,0.023,0.021,1113000,24752,75830,1686,34589,769,25669,0.0007,18,47.58,6
2015,0.019,0.017,1113000,19696,75830,1342,34589,612,20426,0.0007,14,37.01,7
2015,0.018,0.014,1113000,17823,75830,1214,34589,554,18484,0.0007,13,34.37,8
2015,0.017,0.016,1113000,18532,75830,1263,34589,576,19219,0.0007,14,37.01,9
2015,0.025,0.021,1113000,25431,75830,1733,34589,790,26373,0.0007,19,50.23,10
2015,0.023,0.016,1113000,22055,75830,1503,34589,685,22872,0.0007,16,42.3,11
2015,0.02,0.016,1113000,20067,75830,1367,34589,624,20811,0.0007,15,39.65,12
2015,0.02,0.028,1113000,26997,75830,1839,34589,839,27997,0.0007,20,52.87,13
2015,0.021,0.018,1113000,21660,75830,1476,34589,673,22463,0.0007,16,42.3,14
2015,0.023,0.019,1113000,23516,75830,1602,34589,731,24387,0.0007,17,44.94,15
2015,0.02,0.047,1113000,36869,75830,2512,34589,1146,38236,0.0007,27,71.37,16
2015,0.019,0.019,1113000,21320,75830,1453,34589,663,22110,0.0007,16,42.3,17
2015,0.018,0.018,1113000,19977,75830,1361,34589,621,20717,0.0007,15,39.65,18
2015,0.024,0.023,1113000,25878,75830,1763,34589,804,26836,0.0007,19,50.23,19
2015,0.033,0.022,1113000,30625,75830,2087,34589,952,31760,0.0007,23,60.8,20
2015,0.019,0.031,1113000,27767,75830,1892,34589,863,28796,0.0007,20,52.87,21
2015,0.027,0.034,1113000,33890,75830,2309,34589,1053,35145,0.0007,25,66.09,22
2015,0.035,0.022,1113000,32111,75830,2188,34589,998,33301,0.0007,24,63.44,23
2015,0.025,0.024,1113000,27453,75830,1870,34589,853,28470,0.0007,20,52.87,24
2015,0.022,0.054,1113000,42277,75830,2880,34589,1314,43844,0.0007,31,81.95,25
2015,0.023,0.024,1113000,25993,75830,1771,34589,808,26956,0.0007,19,50.23,26
2015,0.033,0.029,1113000,34816,75830,2372,34589,1082,36106,0.0007,26,68.73,27
2015,0.027,0.02,1113000,26047,75830,1775,34589,809,27012,0.0007,19,50.23,28
2015,0.017,0.023,1113000,22152,75830,1509,34589,688,22973,0.0007,16,42.3,29
2015,0.021,0.024,1113000,24695,75830,1683,34589,767,25610,0.0007,18,47.58,30
2015,0.02,0.019,1113000,21785,75830,1484,34589,677,22592,0.0007,16,42.3,31
2015,0.021,0.029,1113000,27945,75830,1904,34589,868,28981,0.0007,21,55.51,32
2015,0.022,0.019,1113000,22933,75830,1562,34589,713,23782,0.0007,17,44.94,33
2015,0.022,0.02,1113000,23388,75830,1593,34589,727,24255,0.0007,17,44.94,34
2015,0.023,0.016,1113000,21582,75830,1470,34589,671,22381,0.0007,16,42.3,35
2015,0.02,0.021,1113000,23185,75830,1580,34589,721,24044,0.0007,17,44.94,36
2015,0.024,0.018,1113000,23031,75830,1569,34589,716,23885,0.0007,17,44.94,37
2015,0.025,0.017,1113000,23493,75830,1601,34589,730,24363,0.0007,17,44.94,38
2015,0.021,0.019,1113000,22486,75830,1532,34589,699,23319,0.0007,17,44.94,39
2015,0.024,0.017,1113000,22679,75830,1545,34589,705,23520,0.0007,17,44.94,40
2015,0.026,0.02,1113000,25845,75830,1761,34589,803,26802,0.0007,19,50.23,41
2015,0.028,0.02,1113000,26530,75830,1808,34589,824,27514,0.0007,20,52.87,42
2015,0.02,0.018,1113000,21172,75830,1442,34589,658,21956,0.0007,16,42.3,43
2015,0.023,0.027,1113000,27631,75830,1883,34589,859,28655,0.0007,20,52.87,44
2016,0.022,0.018,1113000,21874,74505,1464,32866,646,22693,0.0011,25,66.09,1
2016,0.021,0.019,1113000,22245,74505,1489,32866,657,23077,0.0011,25,66.09,2
2016,0.02,0.025,1113000,25216,74505,1688,32866,745,26160,0.0011,29,76.66,3
2016,0.021,0.028,1113000,27390,74505,1834,32866,809,28415,0.0011,31,81.95,4
2016,0.025,0.03,1113000,30189,74505,2021,32866,891,31318,0.0011,34,89.88,5
2016,0.023,0.021,1113000,24752,74505,1657,32866,731,25678,0.0011,28,74.02,6
2016,0.019,0.017,1113000,19696,74505,1318,32866,582,20433,0.0011,22,58.16,7
2016,0.018,0.014,1113000,17823,74505,1193,32866,526,18490,0.0011,20,52.87,8
2016,0.017,0.016,1113000,18532,74505,1241,32866,547,19225,0.0011,21,55.51,9
2016,0.025,0.021,1113000,25431,74505,1702,32866,751,26382,0.0011,29,76.66,10
2016,0.023,0.016,1113000,22055,74505,1476,32866,651,22880,0.0011,25,66.09,11
2016,0.02,0.016,1113000,20067,74505,1343,32866,593,20818,0.0011,23,60.8,12
2016,0.02,0.028,1113000,26997,74505,1807,32866,797,28007,0.0011,31,81.95,13
2016,0.021,0.018,1113000,21660,74505,1450,32866,640,22471,0.0011,25,66.09,14
2016,0.023,0.019,1113000,23516,74505,1574,32866,694,24396,0.0011,27,71.37,15
2016,0.02,0.047,1113000,36869,74505,2468,32866,1089,38249,0.0011,42,111.03,16
2016,0.019,0.019,1113000,21320,74505,1427,32866,630,22118,0.0011,24,63.44,17
2016,0.018,0.018,1113000,19977,74505,1337,32866,590,20725,0.0011,23,60.8,18
2016,0.024,0.023,1113000,25878,74505,1732,32866,764,26846,0.0011,29,76.66,19
2016,0.033,0.022,1113000,30625,74505,2050,32866,904,31771,0.0011,35,92.52,20
2016,0.019,0.031,1113000,27767,74505,1859,32866,820,28806,0.0011,31,81.95,21
2016,0.027,0.034,1113000,33890,74505,2269,32866,1001,35158,0.0011,38,100.45,22
2016,0.035,0.022,1113000,32111,74505,2150,32866,948,33312,0.0011,36,95.17,23
2016,0.025,0.024,1113000,27453,74505,1838,32866,811,28480,0.0011,31,81.95,24
2016,0.022,0.054,1113000,42277,74505,2830,32866,1248,43859,0.0011,48,126.89,25
2016,0.023,0.024,1113000,25993,74505,1740,32866,768,26966,0.0011,29,76.66,26
2016,0.033,0.029,1113000,34816,74505,2331,32866,1028,36118,0.0011,39,103.1,27
2016,0.027,0.02,1113000,26047,74505,1744,32866,769,27022,0.0011,29,76.66,28
2016,0.017,0.023,1113000,22152,74505,1483,32866,654,22981,0.0011,25,66.09,29
2016,0.021,0.024,1113000,24695,74505,1653,32866,729,25619,0.0011,28,74.02,30
2016,0.02,0.019,1113000,21785,74505,1458,32866,643,22600,0.0011,25,66.09,31
2016,0.021,0.029,1113000,27945,74505,1871,32866,825,28991,0.0011,32,84.59,32
2016,0.022,0.019,1113000,22933,74505,1535,32866,677,23790,0.0011,26,68.73,33
2016,0.022,0.02,1113000,23388,74505,1566,32866,691,24263,0.0011,26,68.73,34
2016,0.023,0.016,1113000,21582,74505,1445,32866,637,22389,0.0011,24,63.44,35
2016,0.02,0.021,1113000,23185,74505,1552,32866,685,24052,0.0011,26,68.73,36
2016,0.024,0.018,1113000,23031,74505,1542,32866,680,23893,0.0011,26,68.73,37
2016,0.025,0.017,1113000,23493,74505,1573,32866,694,24372,0.0011,27,71.37,38
2016,0.021,0.019,1113000,22486,74505,1505,32866,664,23327,0.0011,25,66.09,39
2016,0.024,0.017,1113000,22679,74505,1518,32866,670,23528,0.0011,26,68.73,40
2016,0.026,0.02,1113000,25845,74505,1730,32866,763,26812,0.0011,29,76.66,41
2016,0.028,0.02,1113000,26530,74505,1776,32866,783,27523,0.0011,30,79.3,42
2016,0.02,0.018,1113000,21172,74505,1417,32866,625,21964,0.0011,24,63.44,43
2016,0.023,0.027,1113000,27631,74505,1850,32866,816,28665,0.0011,31,81.95,44
2017,0.022,0.018,1113000,21874,73244,1440,31228,614,22700,0.0017,38,100.45,1
2017,0.021,0.019,1113000,22245,73244,1464,31228,624,23084,0.0017,39,103.1,2
2017,0.02,0.025,1113000,25216,73244,1659,31228,708,26168,0.0017,44,116.31,3
2017,0.021,0.028,1113000,27390,73244,1802,31228,769,28424,0.0017,48,126.89,4
2017,0.025,0.03,1113000,30189,73244,1987,31228,847,31328,0.0017,53,140.1,5
2017,0.023,0.021,1113000,24752,73244,1629,31228,694,25686,0.0017,43,113.67,6
2017,0.019,0.017,1113000,19696,73244,1296,31228,553,20440,0.0017,34,89.88,7
2017,0.018,0.014,1113000,17823,73244,1173,31228,500,18496,0.0017,31,81.95,8
2017,0.017,0.016,1113000,18532,73244,1220,31228,520,19231,0.0017,32,84.59,9
2017,0.025,0.021,1113000,25431,73244,1674,31228,714,26391,0.0017,44,116.31,10
2017,0.023,0.016,1113000,22055,73244,1451,31228,619,22888,0.0017,38,100.45,11
2017,0.02,0.016,1113000,20067,73244,1321,31228,563,20825,0.0017,35,92.52,12
2017,0.02,0.028,1113000,26997,73244,1777,31228,757,28016,0.0017,47,124.24,13
2017,0.021,0.018,1113000,21660,73244,1425,31228,608,22478,0.0017,38,100.45,14
2017,0.023,0.019,1113000,23516,73244,1548,31228,660,24404,0.0017,41,108.38,15
2017,0.02,0.047,1113000,36869,73244,2426,31228,1034,38261,0.0017,64,169.18,16
2017,0.019,0.019,1113000,21320,73244,1403,31228,598,22125,0.0017,37,97.81,17
2017,0.018,0.018,1113000,19977,73244,1315,31228,561,20731,0.0017,35,92.52,18
2017,0.024,0.023,1113000,25878,73244,1703,31228,726,26854,0.0017,45,118.96,19
2017,0.033,0.022,1113000,30625,73244,2015,31228,859,31781,0.0017,53,140.1,20
2017,0.019,0.031,1113000,27767,73244,1827,31228,779,28815,0.0017,48,126.89,21
2017,0.027,0.034,1113000,33890,73244,2230,31228,951,35169,0.0017,59,155.97,22
2017,0.035,0.022,1113000,32111,73244,2113,31228,901,33323,0.0017,56,148.03,23
2017,0.025,0.024,1113000,27453,73244,1807,31228,770,28489,0.0017,48,126.89,24
2017,0.022,0.054,1113000,42277,73244,2782,31228,1186,43873,0.0017,74,195.62,25
2017,0.023,0.024,1113000,25993,73244,1711,31228,729,26975,0.0017,45,118.96,26
2017,0.033,0.029,1113000,34816,73244,2291,31228,977,36130,0.0017,61,161.25,27
2017,0.027,0.02,1113000,26047,73244,1714,31228,731,27030,0.0017,45,118.96,28
2017,0.017,0.023,1113000,22152,73244,1458,31228,622,22988,0.0017,39,103.1,29
2017,0.021,0.024,1113000,24695,73244,1625,31228,693,25627,0.0017,43,113.67,30
2017,0.02,0.019,1113000,21785,73244,1434,31228,611,22607,0.0017,38,100.45,31
2017,0.021,0.029,1113000,27945,73244,1839,31228,784,29000,0.0017,49,129.53,32
2017,0.022,0.019,1113000,22933,73244,1509,31228,643,23798,0.0017,40,105.74,33
2017,0.022,0.02,1113000,23388,73244,1539,31228,656,24271,0.0017,41,108.38,34
2017,0.023,0.016,1113000,21582,73244,1420,31228,606,22396,0.0017,38,100.45,35
2017,0.02,0.021,1113000,23185,73244,1526,31228,651,24060,0.0017,40,105.74,36
2017,0.024,0.018,1113000,23031,73244,1516,31228,646,23901,0.0017,40,105.74,37
2017,0.025,0.017,1113000,23493,73244,1546,31228,659,24380,0.0017,41,108.38,38
2017,0.021,0.019,1113000,22486,73244,1480,31228,631,23335,0.0017,39,103.1,39
2017,0.024,0.017,1113000,22679,73244,1492,31228,636,23535,0.0017,39,103.1,40
2017,0.026,0.02,1113000,25845,73244,1701,31228,725,26820,0.0017,45,118.96,41
2017,0.028,0.02,1113000,26530,73244,1746,31228,744,27532,0.0017,46,121.6,42
2017,0.02,0.018,1113000,21172,73244,1393,31228,594,21971,0.0017,37,97.81,43
2017,0.023,0.027,1113000,27631,73244,1818,31228,775,28674,0.0017,48,126.89,44
2018,0.022,0.018,1113000,21874,72046,1416,29673,583,22707,0.0026,59,155.97,1
2018,0.021,0.019,1113000,22245,72046,1440,29673,593,23091,0.0026,60,158.61,2
2018,0.02,0.025,1113000,25216,72046,1632,29673,672,26176,0.0026,67,177.11,3
2018,0.021,0.028,1113000,27390,72046,1773,29673,730,28433,0.0026,73,192.97,4
2018,0.025,0.03,1113000,30189,72046,1954,29673,805,31338,0.0026,81,214.12,5
2018,0.023,0.021,1113000,24752,72046,1602,29673,660,25694,0.0026,66,174.47,6
2018,0.019,0.017,1113000,19696,72046,1275,29673,525,20446,0.0026,53,140.1,7
2018,0.018,0.014,1113000,17823,72046,1154,29673,475,18502,0.0026,48,126.89,8
2018,0.017,0.016,1113000,18532,72046,1200,29673,494,19237,0.0026,50,132.17,9
2018,0.025,0.021,1113000,25431,72046,1646,29673,678,26399,0.0026,68,179.76,10
2018,0.023,0.016,1113000,22055,72046,1428,29673,588,22895,0.0026,59,155.97,11
2018,0.02,0.016,1113000,20067,72046,1299,29673,535,20831,0.0026,54,142.75,12
2018,0.02,0.028,1113000,26997,72046,1748,29673,720,28025,0.0026,72,190.33,13
2018,0.021,0.018,1113000,21660,72046,1402,29673,577,22485,0.0026,58,153.32,14
2018,0.023,0.019,1113000,23516,72046,1522,29673,627,24411,0.0026,63,166.54,15
2018,0.02,0.047,1113000,36869,72046,2387,29673,983,38273,0.0026,99,261.7,16
2018,0.019,0.019,1113000,21320,72046,1380,29673,568,22132,0.0026,57,150.68,17
2018,0.018,0.018,1113000,19977,72046,1293,29673,533,20738,0.0026,53,140.1,18
2018,0.024,0.023,1113000,25878,72046,1675,29673,690,26863,0.0026,69,182.4,19
2018,0.033,0.022,1113000,30625,72046,1982,29673,816,31791,0.0026,82,216.77,20
2018,0.019,0.031,1113000,27767,72046,1797,29673,740,28824,0.0026,74,195.62,21
2018,0.027,0.034,1113000,33890,72046,2194,29673,904,35180,0.0026,91,240.56,22
2018,0.035,0.022,1113000,32111,72046,2079,29673,856,33333,0.0026,86,227.34,23
2018,0.025,0.024,1113000,27453,72046,1777,29673,732,28498,0.0026,73,192.97,24
2018,0.022,0.054,1113000,42277,72046,2737,29673,1127,43887,0.0026,113,298.71,25
2018,0.023,0.024,1113000,25993,72046,1683,29673,693,26983,0.0026,70,185.04,26
2018,0.033,0.029,1113000,34816,72046,2254,29673,928,36141,0.0026,93,245.84,27
2018,0.027,0.02,1113000,26047,72046,1686,29673,694,27039,0.0026,70,185.04,28
2018,0.017,0.023,1113000,22152,72046,1434,29673,591,22995,0.0026,59,155.97,29
2018,0.021,0.024,1113000,24695,72046,1599,29673,658,25635,0.0026,66,174.47,30
2018,0.02,0.019,1113000,21785,72046,1410,29673,581,22614,0.0026,58,153.32,31
2018,0.021,0.029,1113000,27945,72046,1809,29673,745,29009,0.0026,75,198.26,32
2018,0.022,0.019,1113000,22933,72046,1484,29673,611,23806,0.0026,61,161.25,33
2018,0.022,0.02,1113000,23388,72046,1514,29673,624,24278,0.0026,63,166.54,34
2018,0.023,0.016,1113000,21582,72046,1397,29673,575,22403,0.0026,58,153.32,35
2018,0.02,0.021,1113000,23185,72046,1501,29673,618,24067,0.0026,62,163.9,36
2018,0.024,0.018,1113000,23031,72046,1491,29673,614,23908,0.0026,62,163.9,37
2018,0.025,0.017,1113000,23493,72046,1521,29673,626,24387,0.0026,63,166.54,38
2018,0.021,0.019,1113000,22486,72046,1456,29673,599,23342,0.0026,60,158.61,39
2018,0.024,0.017,1113000,22679,72046,1468,29673,605,23543,0.0026,61,161.25,40
2018,0.026,0.02,1113000,25845,72046,1673,29673,689,26829,0.0026,69,182.4,41
2018,0.028,0.02,1113000,26530,72046,1717,29673,707,27541,0.0026,71,187.69,42
2018,0.02,0.018,1113000,21172,72046,1370,29673,564,21978,0.0026,57,150.68,43
2018,0.023,0.027,1113000,27631,72046,1789,29673,737,28683,0.0026,74,195.62,44
2019,0.022,0.018,1113000,21874,70911,1394,28195,554,22714,0.004,90,237.91,1
2019,0.021,0.019,1113000,22245,70911,1417,28195,564,23098,0.004,91,240.56,2
2019,0.02,0.025,1113000,25216,70911,1607,28195,639,26184,0.004,104,274.92,3
2019,0.021,0.028,1113000,27390,70911,1745,28195,694,28442,0.004,113,298.71,4
2019,0.025,0.03,1113000,30189,70911,1923,28195,765,31347,0.004,124,327.79,5
2019,0.023,0.021,1113000,24752,70911,1577,28195,627,25702,0.004,102,269.63,6
2019,0.019,0.017,1113000,19696,70911,1255,28195,499,20452,0.004,81,214.12,7
2019,0.018,0.014,1113000,17823,70911,1136,28195,452,18508,0.004,73,192.97,8
2019,0.017,0.016,1113000,18532,70911,1181,28195,469,19243,0.004,76,200.9,9
2019,0.025,0.021,1113000,25431,70911,1620,28195,644,26407,0.004,105,277.57,10
2019,0.023,0.016,1113000,22055,70911,1405,28195,559,22901,0.004,91,240.56,11
2019,0.02,0.016,1113000,20067,70911,1279,28195,508,20837,0.004,82,216.77,12
2019,0.02,0.028,1113000,26997,70911,1720,28195,684,28033,0.004,111,293.43,13
2019,0.021,0.018,1113000,21660,70911,1380,28195,549,22492,0.004,89,235.27,14
2019,0.023,0.019,1113000,23516,70911,1498,28195,596,24419,0.004,97,256.42,15
2019,0.02,0.047,1113000,36869,70911,2349,28195,934,38284,0.004,152,401.81,16
2019,0.019,0.019,1113000,21320,70911,1358,28195,540,22139,0.004,88,232.63,17
2019,0.018,0.018,1113000,19977,70911,1273,28195,506,20744,0.004,82,216.77,18
2019,0.024,0.023,1113000,25878,70911,1649,28195,656,26871,0.004,106,280.21,19
2019,0.033,0.022,1113000,30625,70911,1951,28195,776,31801,0.004,126,333.08,20
2019,0.019,0.031,1113000,27767,70911,1769,28195,703,28833,0.004,114,301.36,21
2019,0.027,0.034,1113000,33890,70911,2159,28195,858,35190,0.004,139,367.44,22
2019,0.035,0.022,1113000,32111,70911,2046,28195,813,33343,0.004,132,348.94,23
2019,0.025,0.024,1113000,27453,70911,1749,28195,695,28507,0.004,113,298.71,24
2019,0.022,0.054,1113000,42277,70911,2694,28195,1071,43900,0.004,174,459.97,25
2019,0.023,0.024,1113000,25993,70911,1656,28195,658,26991,0.004,107,282.85,26
2019,0.033,0.029,1113000,34816,70911,2218,28195,882,36152,0.004,143,378.02,27
2019,0.027,0.02,1113000,26047,70911,1659,28195,660,27047,0.004,107,282.85,28
2019,0.017,0.023,1113000,22152,70911,1411,28195,561,23002,0.004,91,240.56,29
2019,0.021,0.024,1113000,24695,70911,1573,28195,626,25643,0.004,102,269.63,30
2019,0.02,0.019,1113000,21785,70911,1388,28195,552,22621,0.004,90,237.91,31
2019,0.021,0.029,1113000,27945,70911,1780,28195,708,29018,0.004,115,304,32
2019,0.022,0.019,1113000,22933,70911,1461,28195,581,23813,0.004,94,248.49,33
2019,0.022,0.02,1113000,23388,70911,1490,28195,592,24286,0.004,96,253.77,34
2019,0.023,0.016,1113000,21582,70911,1375,28195,547,22410,0.004,89,235.27,35
2019,0.02,0.021,1113000,23185,70911,1477,28195,587,24075,0.004,95,251.13,36
2019,0.024,0.018,1113000,23031,70911,1467,28195,583,23915,0.004,95,251.13,37
2019,0.025,0.017,1113000,23493,70911,1497,28195,595,24395,0.004,97,256.42,38
2019,0.021,0.019,1113000,22486,70911,1433,28195,570,23349,0.004,92,243.2,39
2019,0.024,0.017,1113000,22679,70911,1445,28195,575,23550,0.004,93,245.84,40
2019,0.026,0.02,1113000,25845,70911,1647,28195,655,26837,0.004,106,280.21,41
2019,0.028,0.02,1113000,26530,70911,1690,28195,672,27549,0.004,109,288.14,42
2019,0.02,0.018,1113000,21172,70911,1349,28195,536,21984,0.004,87,229.98,43
2019,0.023,0.027,1113000,27631,70911,1760,28195,700,28691,0.004,114,301.36,44
2020,0.022,0.018,1113000,21874,69839,1373,26790,527,22721,0.0061,138,364.8,1
